Script	ID	predictability_weight	deletion_rate	Word	Distance	AvailableRate
script__QC_3_W_GPT2M	770002526	1.0	0.5	4	belief	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	5	belief	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	6	belief	0.46
script__QC_3_W_GPT2M	770002526	1.0	0.5	7	belief	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	8	belief	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	9	belief	0.97
script__QC_3_W_GPT2M	770002526	1.0	0.5	10	belief	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	11	belief	0.94
script__QC_3_W_GPT2M	770002526	1.0	0.5	12	belief	0.98
script__QC_3_W_GPT2M	770002526	1.0	0.5	13	belief	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	14	belief	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	15	belief	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	16	belief	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	17	belief	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	18	belief	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	19	belief	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	20	belief	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	0	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	1	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	2	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	3	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	4	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	5	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	6	finding	0.59
script__QC_3_W_GPT2M	770002526	1.0	0.5	7	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	8	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	9	finding	0.98
script__QC_3_W_GPT2M	770002526	1.0	0.5	10	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	11	finding	0.98
script__QC_3_W_GPT2M	770002526	1.0	0.5	12	finding	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	13	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	14	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	15	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	16	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	17	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	18	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	19	finding	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	20	finding	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	0	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	1	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	2	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	3	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	4	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	5	prediction	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	6	prediction	0.54
script__QC_3_W_GPT2M	770002526	1.0	0.5	7	prediction	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	8	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	9	prediction	0.92
script__QC_3_W_GPT2M	770002526	1.0	0.5	10	prediction	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	11	prediction	0.97
script__QC_3_W_GPT2M	770002526	1.0	0.5	12	prediction	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	13	prediction	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	14	prediction	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	15	prediction	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	16	prediction	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	17	prediction	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	18	prediction	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	19	prediction	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	20	prediction	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	0	of	0.05
script__QC_3_W_GPT2M	770002526	1.0	0.5	1	of	0.09
script__QC_3_W_GPT2M	770002526	1.0	0.5	2	of	0.09
script__QC_3_W_GPT2M	770002526	1.0	0.5	3	of	0.09
script__QC_3_W_GPT2M	770002526	1.0	0.5	4	of	0.08
script__QC_3_W_GPT2M	770002526	1.0	0.5	5	of	0.09
script__QC_3_W_GPT2M	770002526	1.0	0.5	6	of	0.25
script__QC_3_W_GPT2M	770002526	1.0	0.5	7	of	0.58
script__QC_3_W_GPT2M	770002526	1.0	0.5	8	of	0.06
script__QC_3_W_GPT2M	770002526	1.0	0.5	9	of	0.57
script__QC_3_W_GPT2M	770002526	1.0	0.5	10	of	0.12
script__QC_3_W_GPT2M	770002526	1.0	0.5	11	of	0.43
script__QC_3_W_GPT2M	770002526	1.0	0.5	12	of	0.49
script__QC_3_W_GPT2M	770002526	1.0	0.5	13	of	0.56
script__QC_3_W_GPT2M	770002526	1.0	0.5	14	of	0.68
script__QC_3_W_GPT2M	770002526	1.0	0.5	15	of	0.86
script__QC_3_W_GPT2M	770002526	1.0	0.5	16	of	0.83
script__QC_3_W_GPT2M	770002526	1.0	0.5	17	of	0.9
script__QC_3_W_GPT2M	770002526	1.0	0.5	18	of	0.97
script__QC_3_W_GPT2M	770002526	1.0	0.5	19	of	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	20	of	0.17
script__QC_3_W_GPT2M	770002526	1.0	0.5	0	by	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	1	by	0.02
script__QC_3_W_GPT2M	770002526	1.0	0.5	2	by	0.03
script__QC_3_W_GPT2M	770002526	1.0	0.5	3	by	0.02
script__QC_3_W_GPT2M	770002526	1.0	0.5	4	by	0.02
script__QC_3_W_GPT2M	770002526	1.0	0.5	5	by	0.06
script__QC_3_W_GPT2M	770002526	1.0	0.5	6	by	0.36
script__QC_3_W_GPT2M	770002526	1.0	0.5	7	by	0.83
script__QC_3_W_GPT2M	770002526	1.0	0.5	8	by	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	9	by	0.65
script__QC_3_W_GPT2M	770002526	1.0	0.5	10	by	0.02
script__QC_3_W_GPT2M	770002526	1.0	0.5	11	by	0.67
script__QC_3_W_GPT2M	770002526	1.0	0.5	12	by	0.84
script__QC_3_W_GPT2M	770002526	1.0	0.5	13	by	0.9
script__QC_3_W_GPT2M	770002526	1.0	0.5	14	by	0.89
script__QC_3_W_GPT2M	770002526	1.0	0.5	15	by	0.98
script__QC_3_W_GPT2M	770002526	1.0	0.5	16	by	0.96
script__QC_3_W_GPT2M	770002526	1.0	0.5	17	by	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	18	by	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	19	by	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	20	by	0.06
script__QC_3_W_GPT2M	770002526	1.0	0.5	0	about	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	1	about	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	2	about	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	3	about	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	4	about	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	5	about	0.01
script__QC_3_W_GPT2M	770002526	1.0	0.5	6	about	0.42
script__QC_3_W_GPT2M	770002526	1.0	0.5	7	about	0.95
script__QC_3_W_GPT2M	770002526	1.0	0.5	8	about	0.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	9	about	0.97
script__QC_3_W_GPT2M	770002526	1.0	0.5	10	about	0.03
script__QC_3_W_GPT2M	770002526	1.0	0.5	11	about	0.95
script__QC_3_W_GPT2M	770002526	1.0	0.5	12	about	0.97
script__QC_3_W_GPT2M	770002526	1.0	0.5	13	about	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	14	about	0.97
script__QC_3_W_GPT2M	770002526	1.0	0.5	15	about	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	16	about	0.99
script__QC_3_W_GPT2M	770002526	1.0	0.5	17	about	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	18	about	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	19	about	1.0
script__QC_3_W_GPT2M	770002526	1.0	0.5	20	about	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	was	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	was	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	was	0.12
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	was	0.23
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	was	0.04
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	was	0.05
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	was	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	was	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	was	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	was	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	was	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	was	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	was	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	was	0.09
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	was	0.04
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	was	0.07
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	was	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	was	0.96
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	was	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	was	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	was	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	that	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	that	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	that	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	fact	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	fact	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	fact	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	information	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	information	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	information	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	report	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	report	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	report	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	belief	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	belief	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	belief	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	finding	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	finding	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	finding	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	prediction	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	prediction	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	prediction	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	of	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	of	0.03
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	of	0.03
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	of	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	of	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	of	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	of	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	of	0.03
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	of	0.02
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	of	0.04
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	of	0.72
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	of	0.97
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	of	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	of	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	by	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	by	0.99
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	by	0.99
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	by	0.99
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	by	0.99
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	by	0.99
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	by	0.99
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	by	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	by	0.01
script__QC_3_W_GPT2M	936768787	0.25	0.35	0	about	0.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	1	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	2	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	3	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	4	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	5	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	6	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	7	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	8	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	9	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	10	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	11	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	12	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	13	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	14	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	15	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	16	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	17	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	18	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	19	about	1.0
script__QC_3_W_GPT2M	936768787	0.25	0.35	20	about	0.0
script__QC_3_W_GPT2L	360804550	0.5	0.4	0	was	0.0
script__QC_3_W_GPT2L	360804550	0.5	0.4	1	was	0.15
script__QC_3_W_GPT2L	360804550	0.5	0.4	2	was	0.23
script__QC_3_W_GPT2L	360804550	0.5	0.4	3	was	0.67
script__QC_3_W_GPT2L	360804550	0.5	0.4	4	was	0.01
script__QC_3_W_GPT2L	360804550	0.5	0.4	5	was	0.47
script__QC_3_W_GPT2L	360804550	0.5	0.4	6	was	0.23
script__QC_3_W_GPT2L	360804550	0.5	0.4	7	was	0.27
script__QC_3_W_GPT2L	360804550	0.5	0.4	8	was	0.15
script__QC_3_W_GPT2L	360804550	0.5	0.4	9	was	0.28
script__QC_3_W_GPT2L	360804550	0.5	0.4	10	was	0.46
script__QC_3_W_GPT2L	360804550	0.5	0.4	11	was	0.28
script__QC_3_W_GPT2L	360804550	0.5	0.4	12	was	0.26
script__QC_3_W_GPT2L	360804550	0.5	0.4	13	was	0.32
script__QC_3_W_GPT2L	360804550	0.5	0.4	14	was	0.34
script__QC_3_W_GPT2L	360804550	0.5	0.4	15	was	0.33
script__QC_3_W_GPT2L	360804550	0.5	0.4	16	was	0.56
script__QC_3_W_GPT2L	360804550	0.5	0.4	17	was	0.9
script__QC_3_W_GPT2L	360804550	0.5	0.4	18	was	0.99
script__QC_3_W_GPT2L	360804550	0.5	0.4	19	was	1.0
script__QC_3_W_GPT2L	360804550	0.5	0.4	20	was	0.0
script__QC_3_W_GPT2L	360804550	0.5	0.4	0	that	0.0
script__QC_3_W_GPT2L	360804550	0.5	0.4	1	that	0.49
script__QC_3_W_GPT2L	360804550	0.5	0.4	2	that	0.37
script__QC_3_W_GPT2L	360804550	0.5	0.4	3	that	0.81
script__QC_3_W_GPT2L	360804550	0.5	0.4	4	that	0.01
script__QC_3_W_GPT2L	360804550	0.5	0.4	5	that	0.76
script__QC_3_W_GPT2L	360804550	0.5	0.4	6	that	0.51
script__QC_3_W_GPT2L	360804550	0.5	0.4	7	that	0.49
script__QC_3_W_GPT2L	360804550	0.5	0.4	8	that	0.47
script__QC_3_W_GPT2L	360804550	0.5	0.4	9	that	0.61
script__QC_3_W_GPT2L	360804550	0.5	0.4	10	that	0.58
script__QC_3_W_GPT2L	360804550	0.5	0.4	11	that	0.5
script__QC_3_W_GPT2L	360804550	0.5	0.4	12	that	0.62
script__QC_3_W_GPT2L	360804550	0.5	0.4	13	that	0.58
script__QC_3_W_GPT2L	360804550	0.5	0.4	14	that	0.65
script__QC_3_W_GPT2L	360804550	0.5	0.4	15	that	0.66
script__QC_3_W_GPT2L	360804550	0.5	0.4	16	that	0.8
script__QC_3_W_GPT2L	360804550	0.5	0.4	17	that	0.96
script__QC_3_W_GPT2L	360804550	0.5	0.4	18	that	1.0
