Noun	Region	Condition	Surprisal	ThatFraction	ID	predictability_weight	deletion_rate	autoencoder	lm
indication	V1_0	SC_incompatible	15.35174560546875	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_0	SCRC_compatible	13.929525375366211	1.0	647540577	0.75	0.3	516252642	27553360
indication	V2_1	SCRC_compatible	2.842937469482422	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_2	SCRC_compatible	9.49888801574707	0.0	647540577	0.75	0.3	516252642	27553360
indication	V1_0	SCRC_compatible	14.911592483520508	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_0	SCRC_incompatible	10.072649955749512	1.0	647540577	0.75	0.3	516252642	27553360
indication	V2_1	SCRC_incompatible	3.612736701965332	0.0	647540577	0.75	0.3	516252642	27553360
indication	V2_2	SCRC_incompatible	7.973480224609375	0.0	647540577	0.75	0.3	516252642	27553360
indication	V1_0	SCRC_incompatible	15.635150909423828	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_0	SC_compatible	13.547985076904297	1.0	647540577	0.75	0.3	516252642	27553360
idea	V2_1	SC_compatible	1.8366779088974	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_2	SC_compatible	9.772390365600586	0.0	647540577	0.75	0.3	516252642	27553360
idea	V1_0	SC_compatible	14.511495590209961	0.0	647540577	0.75	0.3	516252642	27553360
idea	V1_0	NoSC_incompatible	15.485339164733887	NA	647540577	0.75	0.3	516252642	27553360
idea	V2_0	SC_incompatible	8.310592651367188	1.0	647540577	0.75	0.3	516252642	27553360
idea	V2_1	SC_incompatible	2.1052942276000977	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_2	SC_incompatible	7.651124000549316	0.0	647540577	0.75	0.3	516252642	27553360
idea	V1_0	SC_incompatible	14.904356002807617	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_0	SCRC_compatible	13.690376281738281	1.0	647540577	0.75	0.3	516252642	27553360
idea	V2_1	SCRC_compatible	2.756807327270508	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_2	SCRC_compatible	9.676114082336426	0.0	647540577	0.75	0.3	516252642	27553360
idea	V1_0	SCRC_compatible	15.14748764038086	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_0	SCRC_incompatible	10.597138404846191	0.9166666865348816	647540577	0.75	0.3	516252642	27553360
idea	V2_1	SCRC_incompatible	3.6316885948181152	0.0	647540577	0.75	0.3	516252642	27553360
idea	V2_2	SCRC_incompatible	8.082945823669434	0.0	647540577	0.75	0.3	516252642	27553360
idea	V1_0	SCRC_incompatible	15.37604808807373	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_0	SC_compatible	13.13041877746582	1.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_1	SC_compatible	1.91745924949646	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_2	SC_compatible	9.13330078125	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V1_0	SC_compatible	14.467796325683594	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V1_0	NoSC_incompatible	15.361160278320312	NA	647540577	0.75	0.3	516252642	27553360
disclosure	V2_0	SC_incompatible	7.149199962615967	1.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_1	SC_incompatible	2.366755485534668	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_2	SC_incompatible	7.123772621154785	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V1_0	SC_incompatible	15.070635795593262	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_0	SCRC_compatible	13.105216979980469	1.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_1	SCRC_compatible	3.0601401329040527	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_2	SCRC_compatible	8.824699401855469	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V1_0	SCRC_compatible	14.996139526367188	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_0	SCRC_incompatible	9.918577194213867	1.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_1	SCRC_incompatible	3.4165492057800293	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V2_2	SCRC_incompatible	7.066192626953125	0.0	647540577	0.75	0.3	516252642	27553360
disclosure	V1_0	SCRC_incompatible	15.505390167236328	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_0	SC_compatible	13.116556167602539	1.0	647540577	0.75	0.3	516252642	27553360
sense	V2_1	SC_compatible	1.816719889640808	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_2	SC_compatible	9.704948425292969	0.0	647540577	0.75	0.3	516252642	27553360
sense	V1_0	SC_compatible	14.082529067993164	0.0	647540577	0.75	0.3	516252642	27553360
sense	V1_0	NoSC_incompatible	14.414501190185547	NA	647540577	0.75	0.3	516252642	27553360
sense	V2_0	SC_incompatible	8.448575973510742	1.0	647540577	0.75	0.3	516252642	27553360
sense	V2_1	SC_incompatible	1.9914917945861816	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_2	SC_incompatible	7.865960597991943	0.0	647540577	0.75	0.3	516252642	27553360
sense	V1_0	SC_incompatible	14.646766662597656	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_0	SCRC_compatible	13.615862846374512	1.0	647540577	0.75	0.3	516252642	27553360
sense	V2_1	SCRC_compatible	2.912731170654297	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_2	SCRC_compatible	9.507450103759766	0.0	647540577	0.75	0.3	516252642	27553360
sense	V1_0	SCRC_compatible	14.766956329345703	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_0	SCRC_incompatible	10.529662132263184	0.9166666865348816	647540577	0.75	0.3	516252642	27553360
sense	V2_1	SCRC_incompatible	3.5270285606384277	0.0	647540577	0.75	0.3	516252642	27553360
sense	V2_2	SCRC_incompatible	8.07292366027832	0.0	647540577	0.75	0.3	516252642	27553360
sense	V1_0	SCRC_incompatible	15.204119682312012	0.0	647540577	0.75	0.3	516252642	27553360
assessment	V2_0	SC_compatible	13.142560958862305	1.0	647540577	0.75	0.3	516252642	27553360
assessment	V2_1	SC_compatible	1.9589917659759521	0.0	647540577	0.75	0.3	516252642	27553360
assessment	V2_2	SC_compatible	9.372870445251465	0.0	647540577	0.75	0.3	516252642	27553360
assessment	V1_0	SC_compatible	14.127702713012695	0.0	647540577	0.75	0.3	516252642	27553360
assessment	V1_0	NoSC_incompatible	14.915983200073242	NA	647540577	0.75	0.3	516252642	27553360
assessment	V2_0	SC_incompatible	8.16523551940918	1.0	647540577	0.75	0.3	516252642	27553360
assessment	V2_1	SC_incompatible	2.265936851501465	0.0	647540577	0.75	0.3	516252642	27553360
