"Noun"	"RatioSC"	"predictability_weight"	"deletion_rate"	"Surprisal"
"1631"	"rumor"	-2.48060743779918	1	0.6	5.19103538990021
"1632"	"rumor"	-2.48060743779918	1	0.7	6.29052630492619
"1633"	"sense"	-1.24501681893312	0	0.2	4.92560827732086
"1634"	"sense"	-1.24501681893312	0	0.3	5.12304731210073
"1635"	"sense"	-1.24501681893312	0	0.4	6.2063684804099
"1636"	"sense"	-1.24501681893312	0	0.5	6.96134432156881
"1637"	"sense"	-1.24501681893312	0	0.6	8.61464428901673
"1638"	"sense"	-1.24501681893312	0	0.7	11.3727411031723
"1639"	"sense"	-1.24501681893312	0.25	0.1	2.83922538161278
"1640"	"sense"	-1.24501681893312	0.25	0.2	4.95295152664185
"1641"	"sense"	-1.24501681893312	0.25	0.3	4.3692714770635
"1642"	"sense"	-1.24501681893312	0.25	0.4	5.5570013999939
"1643"	"sense"	-1.24501681893312	0.25	0.5	6.4847674369812
"1644"	"sense"	-1.24501681893312	0.25	0.6	6.55100679397583
"1645"	"sense"	-1.24501681893312	0.25	0.7	8.34856923421224
"1646"	"sense"	-1.24501681893312	0.5	0.1	3.54085123538971
"1647"	"sense"	-1.24501681893312	0.5	0.2	4.59126424789429
"1648"	"sense"	-1.24501681893312	0.5	0.3	5.21412134170532
"1649"	"sense"	-1.24501681893312	0.5	0.4	5.71713507175445
"1650"	"sense"	-1.24501681893312	0.5	0.5	6.22863787412643
"1651"	"sense"	-1.24501681893312	0.5	0.6	7.2905478477478
"1652"	"sense"	-1.24501681893312	0.5	0.7	7.78515634536743
"1653"	"sense"	-1.24501681893312	0.75	0.1	3.64212146401405
"1654"	"sense"	-1.24501681893312	0.75	0.2	2.99379062652588
"1655"	"sense"	-1.24501681893312	0.75	0.3	4.20393753051758
"1656"	"sense"	-1.24501681893312	0.75	0.4	5.19579923152924
"1657"	"sense"	-1.24501681893312	0.75	0.5	5.70965003967285
"1658"	"sense"	-1.24501681893312	0.75	0.6	6.14316906034946
"1659"	"sense"	-1.24501681893312	0.75	0.7	6.68769955635071
"1660"	"sense"	-1.24501681893312	1	0.1	4.00834132432938
"1661"	"sense"	-1.24501681893312	1	0.2	3.89267911513647
"1662"	"sense"	-1.24501681893312	1	0.3	3.71776228291648
"1663"	"sense"	-1.24501681893312	1	0.4	4.1538097858429
"1664"	"sense"	-1.24501681893312	1	0.5	3.8190593123436
"1665"	"sense"	-1.24501681893312	1	0.6	5.08777052164078
"1666"	"sense"	-1.24501681893312	1	0.7	6.31702467373439
"1667"	"speculation"	-1.81762841965121	0	0.2	5.70540678501129
"1668"	"speculation"	-1.81762841965121	0	0.3	5.5969877243042
"1669"	"speculation"	-1.81762841965121	0	0.4	6.62090560368129
"1670"	"speculation"	-1.81762841965121	0	0.5	7.13503837585449
"1671"	"speculation"	-1.81762841965121	0	0.6	8.54836587905884
"1672"	"speculation"	-1.81762841965121	0	0.7	11.2585620880127
"1673"	"speculation"	-1.81762841965121	0.25	0.1	2.36553784211477
"1674"	"speculation"	-1.81762841965121	0.25	0.2	5.2561644077301
"1675"	"speculation"	-1.81762841965121	0.25	0.3	4.82019758224487
"1676"	"speculation"	-1.81762841965121	0.25	0.4	6.16794714927673
"1677"	"speculation"	-1.81762841965121	0.25	0.5	6.46648569107056
"1678"	"speculation"	-1.81762841965121	0.25	0.6	5.90316343307495
"1679"	"speculation"	-1.81762841965121	0.25	0.7	8.57334462801616
"1680"	"speculation"	-1.81762841965121	0.5	0.1	3.25881034135819
"1681"	"speculation"	-1.81762841965121	0.5	0.2	4.80782878398896
"1682"	"speculation"	-1.81762841965121	0.5	0.3	5.51520261764527
"1683"	"speculation"	-1.81762841965121	0.5	0.4	5.99974954128265
"1684"	"speculation"	-1.81762841965121	0.5	0.5	6.59900861978531
"1685"	"speculation"	-1.81762841965121	0.5	0.6	7.25243824720383
"1686"	"speculation"	-1.81762841965121	0.5	0.7	7.91925992965698
"1687"	"speculation"	-1.81762841965121	0.75	0.1	3.54360078275204
"1688"	"speculation"	-1.81762841965121	0.75	0.2	2.73084270954132
"1689"	"speculation"	-1.81762841965121	0.75	0.3	4.14479312300682
"1690"	"speculation"	-1.81762841965121	0.75	0.4	5.5618086883
"1691"	"speculation"	-1.81762841965121	0.75	0.5	5.93184973299503
"1692"	"speculation"	-1.81762841965121	0.75	0.6	6.29007430374622
"1693"	"speculation"	-1.81762841965121	0.75	0.7	6.73386573791504
"1694"	"speculation"	-1.81762841965121	1	0.1	4.0892361164093
"1695"	"speculation"	-1.81762841965121	1	0.2	3.74874319632848
"1696"	"speculation"	-1.81762841965121	1	0.3	3.83067031417574
"1697"	"speculation"	-1.81762841965121	1	0.4	4.31868070363998
"1698"	"speculation"	-1.81762841965121	1	0.5	3.59630167484283
"1699"	"speculation"	-1.81762841965121	1	0.6	4.97024558484554
"1700"	"speculation"	-1.81762841965121	1	0.7	6.54937212807792
"1701"	"statement"	-2.38607762201765	0	0.2	4.70503199100494
"1702"	"statement"	-2.38607762201765	0	0.3	5.20156808694204
"1703"	"statement"	-2.38607762201765	0	0.4	6.04081879343305
"1704"	"statement"	-2.38607762201765	0	0.5	6.70814293622971
"1705"	"statement"	-2.38607762201765	0	0.6	8.29654440879822
"1706"	"statement"	-2.38607762201765	0	0.7	11.3606439828873
"1707"	"statement"	-2.38607762201765	0.25	0.1	1.92941492795944
"1708"	"statement"	-2.38607762201765	0.25	0.2	4.67529187202454
"1709"	"statement"	-2.38607762201765	0.25	0.3	4.12166857719421
"1710"	"statement"	-2.38607762201765	0.25	0.4	5.60913300514221
"1711"	"statement"	-2.38607762201765	0.25	0.5	6.14453473091126
"1712"	"statement"	-2.38607762201765	0.25	0.6	6.20846509933472
"1713"	"statement"	-2.38607762201765	0.25	0.7	8.48338715235392
"1714"	"statement"	-2.38607762201765	0.5	0.1	3.02671247720718
"1715"	"statement"	-2.38607762201765	0.5	0.2	4.14708936214447
"1716"	"statement"	-2.38607762201765	0.5	0.3	5.13663074970245
"1717"	"statement"	-2.38607762201765	0.5	0.4	5.37731429934502
"1718"	"statement"	-2.38607762201765	0.5	0.5	5.90694564580918
"1719"	"statement"	-2.38607762201765	0.5	0.6	6.82548666000366
"1720"	"statement"	-2.38607762201765	0.5	0.7	7.66709413528442
"1721"	"statement"	-2.38607762201765	0.75	0.1	2.94257707893849
"1722"	"statement"	-2.38607762201765	0.75	0.2	2.35469722747802
"1723"	"statement"	-2.38607762201765	0.75	0.3	3.60940185189247
"1724"	"statement"	-2.38607762201765	0.75	0.4	4.93969600541251
"1725"	"statement"	-2.38607762201765	0.75	0.5	5.47716838121414
"1726"	"statement"	-2.38607762201765	0.75	0.6	5.91442163288593
"1727"	"statement"	-2.38607762201765	0.75	0.7	6.67944872379303
"1728"	"statement"	-2.38607762201765	1	0.1	3.49635592699051
"1729"	"statement"	-2.38607762201765	1	0.2	3.2008772889773
"1730"	"statement"	-2.38607762201765	1	0.3	3.20704807553972
"1731"	"statement"	-2.38607762201765	1	0.4	3.20118010044098
"1732"	"statement"	-2.38607762201765	1	0.5	3.07385523617268
"1733"	"statement"	-2.38607762201765	1	0.6	4.73535075783729
"1734"	"statement"	-2.38607762201765	1	0.7	6.38409575394222
"1735"	"story"	-5.63792614023577	0	0.2	4.98342978954315
"1736"	"story"	-5.63792614023577	0	0.3	5.38826100031535
"1737"	"story"	-5.63792614023577	0	0.4	6.30439683369228
"1738"	"story"	-5.63792614023577	0	0.5	7.23718893527985
"1739"	"story"	-5.63792614023577	0	0.6	8.91217641830444
"1740"	"story"	-5.63792614023577	0	0.7	11.5002522468567
"1741"	"story"	-5.63792614023577	0.25	0.1	2.23208552598953
"1742"	"story"	-5.63792614023577	0.25	0.2	4.84172337055206
"1743"	"story"	-5.63792614023577	0.25	0.3	4.54998091856639
"1744"	"story"	-5.63792614023577	0.25	0.4	5.87725210189819
"1745"	"story"	-5.63792614023577	0.25	0.5	6.77406854629517
"1746"	"story"	-5.63792614023577	0.25	0.6	6.60898923873902
"1747"	"story"	-5.63792614023577	0.25	0.7	8.72675053278605
"1748"	"story"	-5.63792614023577	0.5	0.1	3.12529420852661
"1749"	"story"	-5.63792614023577	0.5	0.2	4.31501245498657
"1750"	"story"	-5.63792614023577	0.5	0.3	5.10269136428833
"1751"	"story"	-5.63792614023577	0.5	0.4	5.91821613907814
"1752"	"story"	-5.63792614023577	0.5	0.5	6.52165776491165
"1753"	"story"	-5.63792614023577	0.5	0.6	7.46723175048828
"1754"	"story"	-5.63792614023577	0.5	0.7	8.10784630775452
"1755"	"story"	-5.63792614023577	0.75	0.1	3.36990228295326
"1756"	"story"	-5.63792614023577	0.75	0.2	2.9005109667778
"1757"	"story"	-5.63792614023577	0.75	0.3	4.15263736248016
"1758"	"story"	-5.63792614023577	0.75	0.4	5.43340768132891
"1759"	"story"	-5.63792614023577	0.75	0.5	5.64281982183456
"1760"	"story"	-5.63792614023577	0.75	0.6	6.38500609993935
"1761"	"story"	-5.63792614023577	0.75	0.7	7.28852617740631
"1762"	"story"	-5.63792614023577	1	0.1	3.72787736654282
"1763"	"story"	-5.63792614023577	1	0.2	3.43112515409787
"1764"	"story"	-5.63792614023577	1	0.3	3.44711513178689
"1765"	"story"	-5.63792614023577	1	0.4	4.15770834684372
"1766"	"story"	-5.63792614023577	1	0.5	3.66948531568051
"1767"	"story"	-5.63792614023577	1	0.6	5.04839184880257
"1768"	"story"	-5.63792614023577	1	0.7	6.43560338020325
"1769"	"suggestion"	-1.70534620058199	0	0.2	5.01703894138336
"1770"	"suggestion"	-1.70534620058199	0	0.3	5.18575537204743
"1771"	"suggestion"	-1.70534620058199	0	0.4	6.1180282660893
"1772"	"suggestion"	-1.70534620058199	0	0.5	6.86589992046356
"1773"	"suggestion"	-1.70534620058199	0	0.6	8.52654919624328
"1774"	"suggestion"	-1.70534620058199	0	0.7	10.9853451251984
"1775"	"suggestion"	-1.70534620058199	0.25	0.1	2.0796764989694
"1776"	"suggestion"	-1.70534620058199	0.25	0.2	4.79524593353271
"1777"	"suggestion"	-1.70534620058199	0.25	0.3	4.27999532222748
"1778"	"suggestion"	-1.70534620058199	0.25	0.4	5.52876625061035
"1779"	"suggestion"	-1.70534620058199	0.25	0.5	6.20147461891174
"1780"	"suggestion"	-1.70534620058199	0.25	0.6	6.30865788459777
"1781"	"suggestion"	-1.70534620058199	0.25	0.7	8.49099532763163
"1782"	"suggestion"	-1.70534620058199	0.5	0.1	2.98976808786392
"1783"	"suggestion"	-1.70534620058199	0.5	0.2	4.55900454521179
"1784"	"suggestion"	-1.70534620058199	0.5	0.3	5.22921741008759
"1785"	"suggestion"	-1.70534620058199	0.5	0.4	5.28700748085976
"1786"	"suggestion"	-1.70534620058199	0.5	0.5	6.1439922451973
"1787"	"suggestion"	-1.70534620058199	0.5	0.6	6.62537449598312
"1788"	"suggestion"	-1.70534620058199	0.5	0.7	7.57594456672668
"1789"	"suggestion"	-1.70534620058199	0.75	0.1	3.10804346203804
"1790"	"suggestion"	-1.70534620058199	0.75	0.2	2.24873566627503
"1791"	"suggestion"	-1.70534620058199	0.75	0.3	3.84330399334431
"1792"	"suggestion"	-1.70534620058199	0.75	0.4	5.17952994789396
"1793"	"suggestion"	-1.70534620058199	0.75	0.5	5.50509735941887
"1794"	"suggestion"	-1.70534620058199	0.75	0.6	6.0533207654953
"1795"	"suggestion"	-1.70534620058199	0.75	0.7	6.51129603385925
"1796"	"suggestion"	-1.70534620058199	1	0.1	3.74613617658615
"1797"	"suggestion"	-1.70534620058199	1	0.2	3.41234811147054
"1798"	"suggestion"	-1.70534620058199	1	0.3	3.36408645766122
"1799"	"suggestion"	-1.70534620058199	1	0.4	3.69315785169601
"1800"	"suggestion"	-1.70534620058199	1	0.5	3.31802980601788
"1801"	"suggestion"	-1.70534620058199	1	0.6	4.75116643309593
"1802"	"suggestion"	-1.70534620058199	1	0.7	6.2703206879752
"1803"	"suspicion"	-1.53025902909068	0	0.2	5.26202857494354
"1804"	"suspicion"	-1.53025902909068	0	0.3	5.31924573580424
"1805"	"suspicion"	-1.53025902909068	0	0.4	6.55238771438599
"1806"	"suspicion"	-1.53025902909068	0	0.5	6.84073370695114
"1807"	"suspicion"	-1.53025902909068	0	0.6	8.53021297454834
"1808"	"suspicion"	-1.53025902909068	0	0.7	11.2498661279678
"1809"	"suspicion"	-1.53025902909068	0.25	0.1	2.4454464117686
"1810"	"suspicion"	-1.53025902909068	0.25	0.2	5.21514534950257
"1811"	"suspicion"	-1.53025902909068	0.25	0.3	4.59631403287252
"1812"	"suspicion"	-1.53025902909068	0.25	0.4	6.01229603290558
"1813"	"suspicion"	-1.53025902909068	0.25	0.5	6.64680662155151
"1814"	"suspicion"	-1.53025902909068	0.25	0.6	6.62399959564209
"1815"	"suspicion"	-1.53025902909068	0.25	0.7	8.6719388961792
"1816"	"suspicion"	-1.53025902909068	0.5	0.1	3.64734989404679
"1817"	"suspicion"	-1.53025902909068	0.5	0.2	4.85974884033203
"1818"	"suspicion"	-1.53025902909068	0.5	0.3	5.30287687778473
"1819"	"suspicion"	-1.53025902909068	0.5	0.4	6.13366642594337
"1820"	"suspicion"	-1.53025902909068	0.5	0.5	6.21179309487343
"1821"	"suspicion"	-1.53025902909068	0.5	0.6	7.16272848844528
"1822"	"suspicion"	-1.53025902909068	0.5	0.7	7.92998738288879
"1823"	"suspicion"	-1.53025902909068	0.75	0.1	3.49441869556904
"1824"	"suspicion"	-1.53025902909068	0.75	0.2	2.82492411136627
"1825"	"suspicion"	-1.53025902909068	0.75	0.3	4.23938997089863
"1826"	"suspicion"	-1.53025902909068	0.75	0.4	5.66848272936685
"1827"	"suspicion"	-1.53025902909068	0.75	0.5	5.65900234878063
"1828"	"suspicion"	-1.53025902909068	0.75	0.6	6.29161131381988
"1829"	"suspicion"	-1.53025902909068	0.75	0.7	6.81929183006287
"1830"	"suspicion"	-1.53025902909068	1	0.1	4.20760610103607
"1831"	"suspicion"	-1.53025902909068	1	0.2	3.81108097235362
"1832"	"suspicion"	-1.53025902909068	1	0.3	3.77513133628028
"1833"	"suspicion"	-1.53025902909068	1	0.4	4.0454768538475
"1834"	"suspicion"	-1.53025902909068	1	0.5	3.88083051145077
"1835"	"suspicion"	-1.53025902909068	1	0.6	4.97731785476208
"1836"	"suspicion"	-1.53025902909068	1	0.7	6.40875860622951
"1837"	"thought"	-2.24777998569471	0	0.2	5.25064837932587
"1838"	"thought"	-2.24777998569471	0	0.3	5.610000928243
"1839"	"thought"	-2.24777998569471	0	0.4	6.69211820193699
"1840"	"thought"	-2.24777998569471	0	0.5	7.02455147107442
"1841"	"thought"	-2.24777998569471	0	0.6	8.47121033668518
"1842"	"thought"	-2.24777998569471	0	0.7	11.2634428739548
"1843"	"thought"	-2.24777998569471	0.25	0.1	2.66849877436956
"1844"	"thought"	-2.24777998569471	0.25	0.2	5.27386341094971
"1845"	"thought"	-2.24777998569471	0.25	0.3	5.31354753176371
"1846"	"thought"	-2.24777998569471	0.25	0.4	6.21329569816589
"1847"	"thought"	-2.24777998569471	0.25	0.5	6.76456990242004
"1848"	"thought"	-2.24777998569471	0.25	0.6	6.46373343467712
"1849"	"thought"	-2.24777998569471	0.25	0.7	8.67653767267863
"1850"	"thought"	-2.24777998569471	0.5	0.1	3.58492863178253
"1851"	"thought"	-2.24777998569471	0.5	0.2	5.11706471443176
"1852"	"thought"	-2.24777998569471	0.5	0.3	5.65850510597229
"1853"	"thought"	-2.24777998569471	0.5	0.4	6.07214295864105
"1854"	"thought"	-2.24777998569471	0.5	0.5	6.42758494615555
"1855"	"thought"	-2.24777998569471	0.5	0.6	7.10026091337204
"1856"	"thought"	-2.24777998569471	0.5	0.7	7.95597314834595
"1857"	"thought"	-2.24777998569471	0.75	0.1	3.70879872143269
"1858"	"thought"	-2.24777998569471	0.75	0.2	3.85177540779114
"1859"	"thought"	-2.24777998569471	0.75	0.3	4.6472547352314
"1860"	"thought"	-2.24777998569471	0.75	0.4	5.56448030471802
"1861"	"thought"	-2.24777998569471	0.75	0.5	5.84130680561066
"1862"	"thought"	-2.24777998569471	0.75	0.6	6.16843950748444
"1863"	"thought"	-2.24777998569471	0.75	0.7	6.87029361724853
"1864"	"thought"	-2.24777998569471	1	0.1	4.09146431684494
"1865"	"thought"	-2.24777998569471	1	0.2	3.80322241783142
"1866"	"thought"	-2.24777998569471	1	0.3	3.94244676828384
"1867"	"thought"	-2.24777998569471	1	0.4	4.22291898727417
"1868"	"thought"	-2.24777998569471	1	0.5	4.00125233829021
"1869"	"thought"	-2.24777998569471	1	0.6	4.94636616110802
"1870"	"thought"	-2.24777998569471	1	0.7	6.29278217043196
"1871"	"truth"	-4.12183978424927	0	0.2	4.74337375164032
"1872"	"truth"	-4.12183978424927	0	0.3	5.09351340929667
"1873"	"truth"	-4.12183978424927	0	0.4	6.21334934234619
"1874"	"truth"	-4.12183978424927	0	0.5	6.52001325289408
"1875"	"truth"	-4.12183978424927	0	0.6	8.63397026062012
"1876"	"truth"	-4.12183978424927	0	0.7	11.304242014885
"1877"	"truth"	-4.12183978424927	0.25	0.1	2.5091993411382
"1878"	"truth"	-4.12183978424927	0.25	0.2	4.45491075515747
"1879"	"truth"	-4.12183978424927	0.25	0.3	4.59598179658254
"1880"	"truth"	-4.12183978424927	0.25	0.4	5.36855239868164
"1881"	"truth"	-4.12183978424927	0.25	0.5	6.49157738685608
"1882"	"truth"	-4.12183978424927	0.25	0.6	6.63305711746215
"1883"	"truth"	-4.12183978424927	0.25	0.7	8.49665077527364
"1884"	"truth"	-4.12183978424927	0.5	0.1	3.05219796299934
"1885"	"truth"	-4.12183978424927	0.5	0.2	4.1652729511261
"1886"	"truth"	-4.12183978424927	0.5	0.3	4.6541737318039
"1887"	"truth"	-4.12183978424927	0.5	0.4	5.38146007061005
"1888"	"truth"	-4.12183978424927	0.5	0.5	6.18811899423599
"1889"	"truth"	-4.12183978424927	0.5	0.6	7.06769627332688
"1890"	"truth"	-4.12183978424927	0.5	0.7	7.88249087333679
"1891"	"truth"	-4.12183978424927	0.75	0.1	3.2771979868412
"1892"	"truth"	-4.12183978424927	0.75	0.2	2.46314215660095
"1893"	"truth"	-4.12183978424927	0.75	0.3	3.79698300361633
"1894"	"truth"	-4.12183978424927	0.75	0.4	5.20359093802316
"1895"	"truth"	-4.12183978424927	0.75	0.5	5.54096072912216
"1896"	"truth"	-4.12183978424927	0.75	0.6	6.08586937189102
"1897"	"truth"	-4.12183978424927	0.75	0.7	6.69482338428497
"1898"	"truth"	-4.12183978424927	1	0.1	3.68961737155914
"1899"	"truth"	-4.12183978424927	1	0.2	3.29703041911125
"1900"	"truth"	-4.12183978424927	1	0.3	3.33846997363227
"1901"	"truth"	-4.12183978424927	1	0.4	4.29076915979385
"1902"	"truth"	-4.12183978424927	1	0.5	3.61800533533096
"1903"	"truth"	-4.12183978424927	1	0.6	4.80671380460262
"1904"	"truth"	-4.12183978424927	1	0.7	6.39247538362231
"1905"	"understanding"	-1.53855058842531	0	0.2	4.93625688552856
"1906"	"understanding"	-1.53855058842531	0	0.3	5.30576999982198
"1907"	"understanding"	-1.53855058842531	0	0.4	6.36303847176688
"1908"	"understanding"	-1.53855058842531	0	0.5	6.68073431650797
"1909"	"understanding"	-1.53855058842531	0	0.6	8.76074070930481
"1910"	"understanding"	-1.53855058842531	0	0.7	11.0332019329071
"1911"	"understanding"	-1.53855058842531	0.25	0.1	2.35493143399557
"1912"	"understanding"	-1.53855058842531	0.25	0.2	4.49846122264862
"1913"	"understanding"	-1.53855058842531	0.25	0.3	4.34433889389038
"1914"	"understanding"	-1.53855058842531	0.25	0.4	5.66099286079407
"1915"	"understanding"	-1.53855058842531	0.25	0.5	6.26154661178589
"1916"	"understanding"	-1.53855058842531	0.25	0.6	6.57819128036499
"1917"	"understanding"	-1.53855058842531	0.25	0.7	8.26609301567078
"1918"	"understanding"	-1.53855058842531	0.5	0.1	3.10640943050385
"1919"	"understanding"	-1.53855058842531	0.5	0.2	4.0809154510498
"1920"	"understanding"	-1.53855058842531	0.5	0.3	4.98125855922699
"1921"	"understanding"	-1.53855058842531	0.5	0.4	5.41037172079086
"1922"	"understanding"	-1.53855058842531	0.5	0.5	6.43205773830414
"1923"	"understanding"	-1.53855058842531	0.5	0.6	7.07181638479233
"1924"	"understanding"	-1.53855058842531	0.5	0.7	7.92416458129883
"1925"	"understanding"	-1.53855058842531	0.75	0.1	3.30705840885639
"1926"	"understanding"	-1.53855058842531	0.75	0.2	3.00512737035751
"1927"	"understanding"	-1.53855058842531	0.75	0.3	3.75123904645443
"1928"	"understanding"	-1.53855058842531	0.75	0.4	5.21890471662794
"1929"	"understanding"	-1.53855058842531	0.75	0.5	5.69147044420242
"1930"	"understanding"	-1.53855058842531	0.75	0.6	5.93919138610363
"1931"	"understanding"	-1.53855058842531	0.75	0.7	6.61428499221802
"1932"	"understanding"	-1.53855058842531	1	0.1	3.49015787839889
"1933"	"understanding"	-1.53855058842531	1	0.2	3.3670995036761
"1934"	"understanding"	-1.53855058842531	1	0.3	3.47185671329498
"1935"	"understanding"	-1.53855058842531	1	0.4	3.77129271626473
"1936"	"understanding"	-1.53855058842531	1	0.5	3.55872014164925
"1937"	"understanding"	-1.53855058842531	1	0.6	4.98547288775444
"1938"	"understanding"	-1.53855058842531	1	0.7	6.52460564885821
"1939"	"view"	-1.78541921886056	0	0.2	4.95401453971863
"1940"	"view"	-1.78541921886056	0	0.3	5.14941040674845
"1941"	"view"	-1.78541921886056	0	0.4	6.34224237714495
"1942"	"view"	-1.78541921886056	0	0.5	6.83962337176005
"1943"	"view"	-1.78541921886056	0	0.6	8.64606366157532
"1944"	"view"	-1.78541921886056	0	0.7	11.1215611696243
"1945"	"view"	-1.78541921886056	0.25	0.1	2.09383351604144
"1946"	"view"	-1.78541921886056	0.25	0.2	4.69795060157776
"1947"	"view"	-1.78541921886056	0.25	0.3	4.02802109718323
"1948"	"view"	-1.78541921886056	0.25	0.4	5.45513315200806
"1949"	"view"	-1.78541921886056	0.25	0.5	6.12402091026306
"1950"	"view"	-1.78541921886056	0.25	0.6	6.41386032104492
"1951"	"view"	-1.78541921886056	0.25	0.7	8.50035158793131
"1952"	"view"	-1.78541921886056	0.5	0.1	2.9319634437561
"1953"	"view"	-1.78541921886056	0.5	0.2	4.39983606338501
"1954"	"view"	-1.78541921886056	0.5	0.3	4.89188885688782
"1955"	"view"	-1.78541921886056	0.5	0.4	5.1926783323288
"1956"	"view"	-1.78541921886056	0.5	0.5	6.12269997596741
"1957"	"view"	-1.78541921886056	0.5	0.6	7.17738687992096
"1958"	"view"	-1.78541921886056	0.5	0.7	7.91757326126099
"1959"	"view"	-1.78541921886056	0.75	0.1	3.10437774658203
"1960"	"view"	-1.78541921886056	0.75	0.2	2.0949404835701
"1961"	"view"	-1.78541921886056	0.75	0.3	3.60578402876854
"1962"	"view"	-1.78541921886056	0.75	0.4	5.08059285368238
"1963"	"view"	-1.78541921886056	0.75	0.5	5.47389593720436
"1964"	"view"	-1.78541921886056	0.75	0.6	6.23246511816979
"1965"	"view"	-1.78541921886056	0.75	0.7	6.68876302242279
"1966"	"view"	-1.78541921886056	1	0.1	3.73148659467697
"1967"	"view"	-1.78541921886056	1	0.2	3.19592985510826
"1968"	"view"	-1.78541921886056	1	0.3	3.24944375242506
"1969"	"view"	-1.78541921886056	1	0.4	3.36136993765831
"1970"	"view"	-1.78541921886056	1	0.5	3.41918411850929
"1971"	"view"	-1.78541921886056	1	0.6	4.7677323371172
"1972"	"view"	-1.78541921886056	1	0.7	6.26867800099509
